130,11,area-2,15,30
340,11,area-2,30,55
318,11,area-2,15,20
130,11,area-2,40,55
318,11,area-2,15,30
318,11,area-2,15,30
194,11,area-3,22,22
400,11,area-3,23,23
406,11,area-3,22,22
406,11,area-3,22,22
163,11,area-3,22,22
396,11,area-3,24,24
396,11,area-3,24,24
163,11,area-3,24,24
183,11,area-3,23,23
195,11,area-3,23,23
183,11,area-3,24,24
195,11,area-3,24,24
54,11,area-3,24,24
54,11,area-3,24,24
54,11,area-3,24,24
54,11,area-3,24,24
24,11,area-3,24,24
54,11,area-3,24,24
54,11,area-3,22,22
54,11,area-3,22,22
54,11,area-3,22,22
54,11,area-3,22,22
24,11,area-3,22,22
54,11,area-3,22,22
399,11,area-3,24,24
298,11,area-3,22,22
194,11,area-3,20,30
183,11,area-3,20,30
195,11,area-3,20,40
54,11,area-3,20,40
54,11,area-3,20,40
129,11,area-3,4,6
129,11,area-3,3,7
129,11,area-3,5,10
129,11,area-3,5,10
129,11,area-3,5,10
129,11,area-3,15,20
339,11,area-3,15,20
129,11,area-3,10,25
130,11,area-3,15,30
130,11,area-3,15,30
340,11,area-3,30,55
318,11,area-3,15,20
130,11,area-3,40,55
318,11,area-3,15,30
318,11,area-3,15,30
194,11,area-4,22,22
400,11,area-4,23,23
406,11,area-4,22,22
406,11,area-4,22,22
163,11,area-4,22,22
396,11,area-4,24,24
396,11,area-4,24,24
163,11,area-4,24,24
183,11,area-4,23,23
195,11,area-4,23,23
183,11,area-4,24,24
195,11,area-4,24,24
54,11,area-4,24,24
54,11,area-4,24,24
54,11,area-4,24,24
54,11,area-4,24,24
24,11,area-4,24,24
54,11,area-4,24,24
54,11,area-4,22,22
54,11,area-4,22,22
54,11,area-4,22,22
54,11,area-4,22,22
24,11,area-4,22,22
54,11,area-4,22,22
399,11,area-4,24,24
298,11,area-4,22,22
194,11,area-4,20,30
183,11,area-4,20,30
195,11,area-4,20,40
54,11,area-4,20,40
54,11,area-4,20,40
129,11,area-4,4,6
129,11,area-4,3,7
129,11,area-4,5,10
129,11,area-4,5,10
129,11,area-4,5,10
129,11,area-4,15,20
339,11,area-4,15,20
129,11,area-4,10,25
130,11,area-4,15,30
130,11,area-4,15,30
340,11,area-4,30,55
318,11,area-4,15,20
130,11,area-4,40,55
318,11,area-4,15,30
318,11,area-4,15,30
194,11,area-5,20,20
400,11,area-5,21,21
406,11,area-5,20,20
406,11,area-5,20,20
163,11,area-5,20,20
396,11,area-5,22,22
396,11,area-5,22,22
163,11,area-5,22,22
183,11,area-5,21,21
195,11,area-5,21,21
183,11,area-5,22,22
195,11,area-5,22,22
399,11,area-5,22,22
399,11,area-5,22,22
399,11,area-5,22,22
399,11,area-5,22,22
24,11,area-5,22,22
399,11,area-5,22,22
298,11,area-5,20,20
298,11,area-5,20,20
298,11,area-5,20,20
298,11,area-5,20,20
24,11,area-5,20,20
298,11,area-5,20,20
399,11,area-5,22,22
298,11,area-5,20,20
194,11,area-6,20,20
400,11,area-6,21,21
406,11,area-6,20,20
406,11,area-6,20,20
163,11,area-6,20,20
396,11,area-6,22,22
396,11,area-6,22,22
163,11,area-6,22,22
183,11,area-6,21,21
195,11,area-6,21,21
183,11,area-6,22,22
195,11,area-6,22,22
54,11,area-6,22,22
54,11,area-6,22,22
54,11,area-6,22,22
54,11,area-6,22,22
24,11,area-6,22,22
54,11,area-6,22,22
54,11,area-6,20,20
54,11,area-6,20,20
54,11,area-6,20,20
54,11,area-6,20,20
24,11,area-6,20,20
54,11,area-6,20,20
399,11,area-6,22,22
298,11,area-6,20,20
194,11,area-6,20,30
183,11,area-6,20,30
195,11,area-6,20,40
54,11,area-6,20,40
54,11,area-6,20,40
129,11,area-6,4,6
129,11,area-6,3,7
129,11,area-6,5,10
129,11,area-6,5,10
129,11,area-6,5,10
129,11,area-6,15,20
339,11,area-6,15,20
129,11,area-6,10,25
130,11,area-6,15,30
130,11,area-6,15,30
340,11,area-6,30,55
318,11,area-6,15,20
130,11,area-6,40,55
318,11,area-6,15,30
318,11,area-6,15,30
201,12,2f,19,19
201,12,2f,20,20
201,12,2f,18,18
201,12,2f,21,21
201,12,2f,17,17
201,12,2f,22,22
201,12,2f,16,16
201,12,2f,23,23
201,12,2f,15,15
201,12,2f,24,24
201,12,2f,14,14
201,12,2f,25,25
201,12,1f,19,19
201,12,1f,20,20
201,12,1f,18,18
201,12,1f,21,21
201,12,1f,17,17
201,12,1f,22,22
201,12,1f,16,16
201,12,1f,23,23
201,12,1f,15,15
201,12,1f,24,24
201,12,1f,14,14
201,12,1f,25,25
201,12,b1f-a,19,19
201,12,b1f-a,20,20
201,12,b1f-a,18,18
201,12,b1f-a,21,21
201,12,b1f-a,17,17
201,12,b1f-a,22,22
201,12,b1f-a,16,16
201,12,b1f-a,23,23
201,12,b1f-a,15,15
201,12,b1f-a,24,24
201,12,b1f-a,14,14
201,12,b1f-a,25,25
201,12,b1f-b,19,19
201,12,b1f-b,20,20
201,12,b1f-b,18,18
201,12,b1f-b,21,21
201,12,b1f-b,17,17
201,12,b1f-b,22,22
201,12,b1f-b,16,16
201,12,b1f-b,23,23
201,12,b1f-b,15,15
201,12,b1f-b,24,24
201,12,b1f-b,14,14
201,12,b1f-b,25,25
201,12,b1f-c,19,19
201,12,b1f-c,20,20
201,12,b1f-c,18,18
201,12,b1f-c,21,21
201,12,b1f-c,17,17
201,12,b1f-c,22,22
201,12,b1f-c,16,16
201,12,b1f-c,23,23
201,12,b1f-c,15,15
201,12,b1f-c,24,24
201,12,b1f-c,14,14
201,12,b1f-c,25,25
201,12,b2f-a,19,19
201,12,b2f-a,20,20
201,12,b2f-a,18,18
201,12,b2f-a,21,21
201,12,b2f-a,17,17
201,12,b2f-a,22,22
201,12,b2f-a,16,16
201,12,b2f-a,23,23
201,12,b2f-a,15,15
201,12,b2f-a,24,24
201,12,b2f-a,14,14
201,12,b2f-a,25,25
201,12,b2f-b,19,19
201,12,b2f-b,20,20
201,12,b2f-b,18,18
201,12,b2f-b,21,21
201,12,b2f-b,17,17
201,12,b2f-b,22,22
201,12,b2f-b,16,16
201,12,b2f-b,23,23
201,12,b2f-b,15,15
201,12,b2f-b,24,24
201,12,b2f-b,14,14
201,12,b2f-b,25,25
201,12,b2f-c,19,19
201,12,b2f-c,20,20
201,12,b2f-c,18,18
201,12,b2f-c,21,21
201,12,b2f-c,17,17
201,12,b2f-c,22,22
201,12,b2f-c,16,16
201,12,b2f-c,23,23
201,12,b2f-c,15,15
201,12,b2f-c,24,24
201,12,b2f-c,14,14
201,12,b2f-c,25,25
201,12,b3f-a,19,19
201,12,b3f-a,20,20
201,12,b3f-a,18,18
201,12,b3f-a,21,21
201,12,b3f-a,17,17
201,12,b3f-a,22,22
201,12,b3f-a,16,16
201,12,b3f-a,23,23
201,12,b3f-a,15,15
201,12,b3f-a,24,24
201,12,b3f-a,14,14
201,12,b3f-a,25,25
201,12,b3f-b,19,19
201,12,b3f-b,20,20
201,12,b3f-b,18,18
201,12,b3f-b,21,21
201,12,b3f-b,17,17
201,12,b3f-b,22,22
201,12,b3f-b,16,16
201,12,b3f-b,23,23
201,12,b3f-b,15,15
201,12,b3f-b,24,24
201,12,b3f-b,14,14
201,12,b3f-b,25,25
201,12,b3f-c,19,19
201,12,b3f-c,20,20
201,12,b3f-c,18,18
201,12,b3f-c,21,21
201,12,b3f-c,17,17
201,12,b3f-c,22,22
201,12,b3f-c,16,16
201,12,b3f-c,23,23
201,12,b3f-c,15,15
201,12,b3f-c,24,24
201,12,b3f-c,14,14
201,12,b3f-c,25,25
201,12,b3f-d,19,19
201,12,b3f-d,20,20
201,12,b3f-d,18,18
201,12,b3f-d,21,21
201,12,b3f-d,17,17
201,12,b3f-d,22,22
201,12,b3f-d,16,16
201,12,b3f-d,23,23
201,12,b3f-d,15,15
201,12,b3f-d,24,24
201,12,b3f-d,14,14
201,12,b3f-d,25,25
201,12,b3f-e,19,19
201,12,b3f-e,20,20
201,12,b3f-e,18,18
201,12,b3f-e,21,21
201,12,b3f-e,17,17
201,12,b3f-e,22,22
201,12,b3f-e,16,16
201,12,b3f-e,23,23
201,12,b3f-e,15,15
201,12,b3f-e,24,24
201,12,b3f-e,14,14
201,12,b3f-e,25,25
201,12,b4f-a,19,19
201,12,b4f-a,20,20
201,12,b4f-a,18,18
201,12,b4f-a,21,21
201,12,b4f-a,17,17
201,12,b4f-a,22,22
201,12,b4f-a,16,16
201,12,b4f-a,23,23
201,12,b4f-a,15,15
201,12,b4f-a,24,24
201,12,b4f-a,14,14
201,12,b4f-a,25,25
201,12,b4f-b,19,19
201,12,b4f-b,20,20
201,12,b4f-b,18,18
201,12,b4f-b,21,21
201,12,b4f-b,17,17
201,12,b4f-b,22,22
201,12,b4f-b,16,16
201,12,b4f-b,23,23
201,12,b4f-b,15,15
201,12,b4f-b,24,24
201,12,b4f-b,14,14
201,12,b4f-b,25,25
201,12,b4f-c,19,19
201,12,b4f-c,20,20
201,12,b4f-c,18,18
201,12,b4f-c,21,21
201,12,b4f-c,17,17
201,12,b4f-c,22,22
201,12,b4f-c,16,16
201,12,b4f-c,23,23
201,12,b4f-c,15,15
201,12,b4f-c,24,24
201,12,b4f-c,14,14
201,12,b4f-c,25,25
201,12,b4f-d,19,19
201,12,b4f-d,20,20
201,12,b4f-d,18,18
201,12,b4f-d,21,21
201,12,b4f-d,17,17
201,12,b4f-d,22,22
201,12,b4f-d,16,16
201,12,b4f-d,23,23
201,12,b4f-d,15,15
201,12,b4f-d,24,24
201,12,b4f-d,14,14
201,12,b4f-d,25,25
201,12,b5f,19,19
201,12,b5f,20,20
201,12,b5f,18,18
201,12,b5f,21,21
201,12,b5f,17,17
201,12,b5f,22,22
201,12,b5f,16,16
201,12,b5f,23,23
201,12,b5f,15,15
201,12,b5f,24,24
201,12,b5f,14,14
201,12,b5f,25,25
67,13,1f,45,45
75,13,1f,45,45
308,13,1f,45,45
42,13,1f,45,45
95,13,1f,44,44
208,13,1f,46,46
42,13,1f,46,46
42,13,1f,44,44
67,13,1f,46,46
308,13,1f,46,46
67,13,1f,44,44
308,13,1f,44,44
64,13,2f,46,46
75,13,2f,46,46
308,13,2f,46,46
42,13,2f,46,46
95,13,2f,45,45
208,13,2f,47,47
42,13,2f,47,47
42,13,2f,45,45
64,13,2f,47,47
308,13,2f,47,47
64,13,2f,45,45
308,13,2f,45,45
67,13,b1f,45,45
419,13,b1f,45,45
308,13,b1f,45,45
42,13,b1f,45,45
419,13,b1f,44,44
208,13,b1f,46,46
42,13,b1f,46,46
42,13,b1f,44,44
67,13,b1f,46,46
308,13,b1f,46,46
67,13,b1f,44,44
308,13,b1f,44,44
42,13,b1f,35,45
42,13,b1f,35,45
42,13,b1f,40,50
42,13,b1f,40,50
42,13,b1f,40,50
129,13,b1f,4,6
129,13,b1f,3,7
129,13,b1f,5,10
129,13,b1f,5,10
129,13,b1f,5,10
129,13,b1f,15,20
129,13,b1f,15,20
129,13,b1f,10,25
129,13,b1f,10,25
129,13,b1f,10,25
130,13,b1f,30,40
130,13,b1f,30,40
130,13,b1f,40,55
130,13,b1f,20,50
130,13,b1f,20,50
67,13,inside-b1f,51,51
419,13,inside-b1f,51,51
308,13,inside-b1f,51,51
42,13,inside-b1f,51,51
419,13,inside-b1f,50,50
208,13,inside-b1f,52,52
42,13,inside-b1f,52,52
42,13,inside-b1f,50,50
67,13,inside-b1f,52,52
308,13,inside-b1f,52,52
67,13,inside-b1f,50,50
308,13,inside-b1f,50,50
42,13,inside-b1f,40,50
42,13,inside-b1f,45,55
131,13,inside-b1f,40,50
131,13,inside-b1f,45,55
131,13,inside-b1f,50,60
129,13,inside-b1f,4,6
129,13,inside-b1f,3,7
129,13,inside-b1f,5,10
129,13,inside-b1f,5,10
